-2.706883, 7.219510, -2.195607, 0.067966
-2.706140, 7.220540, -2.195607, 0.068644
-2.705304, 7.221700, -2.195607, 0.067966
-2.704559, 7.222732, -2.195607, 0.067288
-2.703664, 7.223973, -2.195607, 0.066610
-2.702979, 7.224923, -2.195607, 0.067458
-2.702192, 7.226014, -2.195607, 0.068305
-2.701373, 7.227151, -2.195607, 0.068644
-2.700589, 7.228237, -2.195607, 0.068305
-2.699777, 7.229362, -2.195607, 0.067797
-2.699001, 7.230439, -2.195607, 0.067627
-2.698191, 7.231562, -2.195607, 0.067966
-2.697413, 7.232641, -2.195607, 0.067966
-2.696620, 7.233740, -2.195607, 0.067966
-2.695822, 7.234847, -2.195607, 0.067966
-2.695027, 7.235950, -2.195607, 0.068305
-2.694117, 7.237211, -2.195607, 0.068475
-2.693429, 7.238165, -2.195607, 0.067966
-2.692640, 7.239260, -2.195607, 0.067458
-2.691850, 7.240354, -2.195607, 0.066949
-2.691063, 7.241446, -2.195607, 0.067797
-2.690229, 7.242603, -2.195607, 0.068475
-2.689460, 7.243668, -2.195607, 0.068814
-2.688654, 7.244787, -2.195607, 0.068644
-2.687859, 7.245888, -2.195607, 0.067797
-2.687010, 7.247065, -2.195607, 0.067797
-2.686267, 7.248096, -2.195607, 0.068136
-2.685474, 7.249195, -2.195607, 0.067966
-2.684648, 7.250341, -2.195607, 0.068136
-2.683884, 7.251400, -2.195607, 0.067966
-2.683087, 7.252505, -2.195607, 0.068136
-2.682287, 7.253615, -2.195607, 0.068475
-2.681495, 7.254712, -2.195607, 0.067797
-2.680707, 7.255805, -2.195607, 0.067288
-2.679922, 7.256894, -2.195607, 0.066780
-2.679137, 7.257983, -2.195607, 0.067458
-2.678333, 7.259097, -2.195607, 0.068475
-2.677533, 7.260206, -2.195607, 0.068644
-2.676719, 7.261336, -2.195607, 0.068475
-2.675863, 7.262521, -2.195607, 0.067797
-2.675146, 7.263516, -2.195607, 0.067627
-2.674350, 7.264620, -2.195607, 0.068136
-2.673532, 7.265754, -2.195607, 0.067966
-2.672757, 7.266828, -2.195607, 0.068136
-2.671923, 7.267985, -2.195607, 0.067966
-2.671163, 7.269039, -2.195607, 0.068136
-2.670362, 7.270149, -2.195607, 0.068475
-2.669570, 7.271248, -2.195607, 0.067966
-2.668727, 7.272417, -2.195607, 0.067288
-2.668000, 7.273425, -2.195607, 0.066610
-2.667213, 7.274516, -2.195607, 0.067458
-2.666414, 7.275624, -2.195607, 0.068305
-2.665594, 7.276761, -2.195607, 0.068814
-2.664809, 7.277849, -2.195607, 0.068475
-2.664011, 7.278956, -2.195607, 0.067797
-2.663220, 7.280052, -2.195607, 0.067458
-2.662431, 7.281147, -2.195607, 0.067966
-2.661620, 7.282271, -2.195607, 0.067966
-2.660813, 7.283390, -2.195607, 0.068136
-2.660040, 7.284462, -2.195607, 0.067966
-2.659213, 7.285608, -2.195607, 0.067966
-2.658448, 7.286669, -2.195607, 0.068475
-2.657654, 7.287771, -2.195607, 0.067797
-2.656869, 7.288859, -2.195607, 0.067119
-2.656087, 7.289942, -2.195607, 0.066610
-2.655284, 7.291056, -2.195607, 0.067458
-2.654495, 7.292150, -2.195607, 0.068305
-2.653695, 7.293259, -2.195607, 0.068814
-2.652891, 7.294374, -2.195607, 0.068644
-2.652083, 7.295494, -2.195607, 0.067797
-2.651310, 7.296566, -2.195607, 0.067458
-2.650515, 7.297669, -2.195607, 0.067966
-2.649721, 7.298770, -2.195607, 0.067966
-2.648893, 7.299918, -2.195607, 0.068136
-2.648122, 7.300987, -2.195607, 0.067797
-2.647334, 7.302079, -2.195607, 0.067966
-2.646509, 7.303223, -2.195607, 0.068305
-2.645744, 7.304285, -2.195607, 0.067797
-2.644952, 7.305382, -2.195607, 0.067288
-2.644155, 7.306487, -2.195607, 0.066780
-2.643366, 7.307582, -2.195607, 0.067458
-2.642586, 7.308663, -2.195607, 0.068305
-2.641765, 7.309802, -2.195607, 0.068644
-2.640960, 7.310917, -2.195607, 0.068305
-2.640178, 7.312002, -2.195607, 0.067627
-2.639357, 7.313141, -2.195607, 0.067458
-2.638597, 7.314195, -2.195607, 0.067797
-2.637817, 7.315276, -2.195607, 0.067797
-2.637018, 7.316383, -2.195607, 0.067966
-2.636230, 7.317477, -2.195607, 0.067797
-2.635416, 7.318605, -2.195607, 0.068136
-2.634632, 7.319692, -2.195607, 0.068475
-2.633836, 7.320796, -2.195607, 0.067966
-2.633046, 7.321891, -2.195607, 0.067458
-2.632260, 7.322981, -2.195607, 0.066949
-2.631475, 7.324070, -2.195607, 0.067458
-2.630670, 7.325186, -2.195607, 0.068475
-2.629819, 7.326365, -2.195607, 0.068983
-2.628989, 7.327516, -2.195607, 0.068475
-2.628255, 7.328535, -2.195607, 0.067797
-2.627475, 7.329615, -2.195607, 0.067627
-2.626671, 7.330731, -2.195607, 0.067966
-2.625889, 7.331815, -2.195607, 0.067966
-2.625010, 7.333034, -2.195607, 0.068136
-2.624297, 7.334022, -2.195607, 0.067966
-2.623501, 7.335126, -2.195607, 0.068136
-2.622696, 7.336242, -2.195607, 0.068644
-2.621887, 7.337364, -2.195607, 0.067966
-2.620913, 7.338715, -2.195607, 0.067627
-2.620313, 7.339547, -2.195607, 0.066949
-2.619534, 7.340627, -2.195607, 0.067458
-2.618726, 7.341748, -2.195607, 0.068305
-2.617922, 7.342862, -2.195607, 0.068814
-2.617115, 7.343980, -2.195607, 0.068475
-2.616336, 7.345062, -2.195607, 0.067797
-2.615533, 7.346175, -2.195607, 0.067458
-2.614756, 7.347253, -2.195607, 0.067797
-2.613963, 7.348351, -2.195607, 0.067797
-2.613163, 7.349461, -2.195607, 0.067966
-2.612369, 7.350561, -2.195607, 0.067966
-2.611575, 7.351662, -2.195607, 0.067966
-2.610776, 7.352771, -2.195607, 0.068475
-2.609979, 7.353875, -2.195607, 0.067966
-2.609192, 7.354967, -2.195607, 0.067288
-2.608379, 7.356094, -2.195607, 0.066780
-2.607621, 7.357146, -2.195607, 0.067288
